InstrumentID,Date,Location,Gender,Time,Res1,Res2,Status,Officer
100199,12/10/15,STORY COUNTY SHERIFF'S OFFICE,M,1:23 AM,0.168,0.167,,"CIZMADIA, JOSH J"
149606,12/9/15,AMES PD,M,3:49 AM,0.199,0.199,,"JOHNSEN, DON"
149606,12/7/15,AMES PD,M,6:50 AM,0.111,0.11,,"MARSHALL, BLAKE"
149606,12/7/15,12,M,12:31 AM,0.099,0.098,,"MARSHALL, BLAKE"
100199,12/6/15,STORY COUNTY SHERIFF'S OFFICE,M,4:58 AM,0.168,0.168,,"SCHULTZ, KYLE D"
100203,12/6/15,ISU - POLICE DIVISION,M,4:40 AM,0.135,0.136,,"GREENE, NATASHA D"
100203,12/6/15,ISU - POLICE DIVISION,M,4:32 AM,Incomplete,,,"GREENE, NATASHA D"
100199,12/6/15,STORY COUNTY SHERIFF'S OFFICE,M,3:52 AM,Refused,,,"SCHULTZ, KYLE D"
100199,12/6/15,STORY COUNTY SHERIFF'S OFFICE,M,3:43 AM,0.093,0.092,,"CIZMADIA, JOSH J"
149606,12/5/15,AMES POLICE DEPARTMENT,M,7:00 PM,0.206,0.206,,"KRUGER, KURT"
149606,12/5/15,AMES POLICE DEPARTMENT,M,6:49 PM,Incomplete,,,"KRUGER, KURT"
149606,12/5/15,AMES POLICE DEPARTMENT,M,12:44 PM,0.246,0.246,,"GOHLMANN, TODD A"
100199,12/5/15,STORY COUNTY SHERIFF'S OFFICE,F,3:51 AM,0.117,0.116,,"SINK, BRETT R"
100199,12/5/15,STORY COUNTY SHERIFF'S OFFICE,M,2:09 AM,0,0,,"CIZMADIA, JOSH J"
100203,12/1/15,ISU - POLICE DIVISION,M,8:59 AM,0.106,0.106,,"HICKS, DOUG E"
149606,11/30/15,AMES PD,M,12:41 AM,0.226,0.225,,"KOTHMANN, CULLEN"
149606,11/29/15,AMES PD,M,2:14 AM,0.16,0.16,,"MARSHALL, BLAKE"
149606,11/29/15,AMES PD,M,2:05 AM,,,Blank Error,"MARSHALL, BLAKE"
100199,11/28/15,STORY COUNTY SHERIFF'S OFFICE,M,2:10 AM,0.188,0.187,,"HENDERSON, ANDREW P"
149606,11/26/15,AMES PD,F,2:49 AM,0.152,0.151,,"EATON, JASON"
149606,11/25/15,AMES PD,M,2:04 AM,0,0,,"HAUGE, RYAN"
149606,11/25/15,AMES PD,M,2:02 AM,,,Standard Out of Range,"HAUGE, RYAN"
100199,11/23/15,STORY COUNTY SHERIFF'S OFFICE,M,1:20 AM,0.164,0.162,,"SCHULTZ, KYLE D"
100199,11/23/15,STORY COUNTY SHERIFF'S OFFICE,M,1:08 AM,Refused,,,"SCHULTZ, KYLE D"
100199,11/22/15,STORY COUNTY SHERIFF'S OFFICE,M,7:53 AM,0.129,0.128,,"BOECKMAN, ANDREW J"
100203,11/22/15,ISU - POLICE DIVISION,M,2:16 AM,0,0,,"BURROWS, CHRIS"
100203,11/22/15,ISU - POLICE DIVISION,M,12:40 AM,0.105,0.105,,"MEENAGH, RYAN J"
100203,11/21/15,ISU - POLICE DIVISION,M,3:30 AM,0.115,0.116,,"BOOR, KAITLYN J"
149606,11/21/15,AMES POLICE DEPARTMENT,F,1:19 AM,0.132,0.132,,"JOHNSEN, DON"
100203,11/20/15,ISU - POLICE DIVISION,M,3:19 AM,0.064,0.064,,"MEENAGH, RYAN J"
100203,11/20/15,ISU - POLICE DIVISION,M,3:11 AM,0.165,0.165,,"BELL, ALLISON M"
100199,11/17/15,STORY COUNTY SHERIFF'S OFFICE,M,4:17 AM,0.156,0.156,,"SINK, BRETT R"
149606,11/15/15,AMES PD,M,10:57 PM,0.178,0.178,,"HAUGE, RYAN"
100199,11/15/15,STORY COUNTY SHERIFF'S OFFICE,F,8:51 PM,0.268,0.267,,"CHRISTIAN, ADAM J"
100199,11/15/15,STORY COUNTY SHERIFF'S OFFICE,M,3:28 AM,0.157,0.157,,"SCHULTZ, KYLE D"
100203,11/15/15,ISU - POLICE DIVISION,M,2:25 AM,0.116,0.116,,"BELL, ALLISON M"
100199,11/15/15,STORY COUNTY SHERIFF'S OFFICE,M,2:20 AM,Refused,,,"SPRINGER, KELLI J"
100203,11/15/15,ISU - POLICE DIVISION,M,2:17 AM,0.112,0.111,,"MEENAGH, RYAN J"
149606,11/14/15,AMES POLICE DEPARTMENT,F,2:36 AM,0.129,0.129,,"JOHNSEN, DON"
100199,11/13/15,STORY COUNTY SHERIFF'S OFFICE,M,11:44 AM,0.242,0.241,,"NAVRATIL, JOEL D"
100203,11/13/15,ISU - POLICE DIVISION,M,3:06 AM,0.201,0.201,,"OETKER, PATRICK J"
100203,11/13/15,ISU - POLICE DIVISION,M,2:28 AM,0.093,0.093,,"GREENE, NATASHA D"
100199,11/8/15,STORY COUNTY JAIL,M,11:26 AM,0.056,0.055,,"SALDIVAR, D"
149606,11/8/15,AMES PD,M,4:03 AM,0.147,0.147,,"MARSHALL, BLAKE"
100203,11/8/15,ISU - POLICE DIVISION,M,2:21 AM,0.004,0.005,,"GREENE, NATASHA D"
100203,11/8/15,ISU - POLICE DIVISION,M,2:01 AM,Incomplete,,,"GREENE, NATASHA D"
149606,11/8/15,AMES PD,M,12:57 AM,0.169,0.169,,"VANDER ZWAAG, JOSH"
100199,11/6/15,STORY COUNTY SHERIFF'S OFFICE,M,4:58 AM,0.224,0.222,,"SINK, BRETT R"
100199,11/1/15,STORY COUNTY SHERIFF'S OFFICE,M,4:49 AM,0.157,0.157,,"SCHMITZ, JAMIE"
149606,11/1/15,AMES PD,M,2:52 AM,0.086,0.087,,"SHELTON, TOM"
100203,11/1/15,ISU - POLICE DIVISION,M,2:33 AM,0.124,0.123,,"OCHOA, EMORY L"
100199,11/1/15,STORY COUNTY SHERIFF'S OFFICE,M,2:16 AM,Refused,,,"CIZMADIA, JOSH J"
100199,11/1/15,STORY COUNTY SHERIFF'S OFFICE,F,1:26 AM,0.13,0.129,,"HOCHBERGER, NICHOLAS J"
100203,11/1/15,ISU - POLICE DIVISION,M,1:17 AM,0.125,0.125,,"OCHOA, EMORY L"
100203,11/1/15,ISU - POLICE DIVISION,M,1:10 AM,0.079,0.079,,"BELL, ALLISON M"
100203,10/30/15,ISU - POLICE DIVISION,M,3:47 AM,0.127,0.127,,"BURROWS, CHRIS"
149606,10/30/15,AMES PD,M,12:26 AM,0.142,0.142,,"HAUGE, RYAN"
149606,10/29/15,AMES POLICE DEPARTMENT,M,1:06 AM,0.039,0.04,,"EATON, J"
100203,10/25/15,ISU - POLICE DIVISION,F,4:03 AM,0.145,0.144,,"OETKER, PATRICK J"
100203,10/25/15,ISU - POLICE DIVISION,F,2:02 AM,Incomplete,,,"BOOR, KAITLYN J"
100199,10/25/15,STORY COUNTY SHERIFF'S OFFICE,M,1:51 AM,0,0,,"CIZMADIA, JOSH J"
100203,10/25/15,ISU - POLICE DIVISION,F,1:49 AM,Incomplete,,,"BOOR, KAITLYN J"
100199,10/24/15,STORY COUNTY SHERIFF'S OFFICE,M,5:39 PM,0.247,0.246,,"CHRISTIAN, ADAM J"
100199,10/24/15,STORY COUNTY SHERIFF'S OFFICE,M,5:36 PM,,,Standard Out of Range,"CHRISTIAN, ADAM J"
100199,10/24/15,STORY COUNTY SHERIFF'S OFFICE,M,12:13 AM,0.201,0.2,,"BOECKMAN, ANDREW J"
100203,10/22/15,ISU - POLICE DIVISION,M,2:42 AM,0,0,,"BELL, ALLISON M"
149606,10/21/15,AMES PD,F,5:18 PM,0,0,,"VANDER ZWAAG, JOSH"
100212,10/21/15,HUXLEY POLICE DEPARTMENT,M,4:25 PM,0.135,0.135,,"GOODE, GLENN O"
100199,10/21/15,STORY COUNTY SHERIFF'S OFFICE,M,1:56 AM,0.189,0.187,,"BEAN, SETH A"
100199,10/20/15,STORY COUNTY SHERIFF'S OFFICE,M,11:31 AM,0,0,,"MASSARO, MATTHEW J"
100199,10/18/15,STORY COUNTY SHERIFF'S OFFICE,M,9:22 PM,0,0,,"HOCHBERGER, NICHOLAS J"
149606,10/18/15,AMES POLICE DEPARTMENT,M,5:46 AM,0.095,0.095,,"OBRYAN, PATRICK L"
149606,10/18/15,AMES POLICE DEPARTMENT,F,4:43 AM,0.147,0.147,,"EATON, J"
149606,10/18/15,AMES PD,M,2:07 AM,0.167,0.167,,"SHELTON, TOM"
100199,10/17/15,STORY COUNTY SHERIFF'S OFFICE,F,9:39 PM,0.17,0.17,,"BARTOS, MATTHEW B"
149606,10/17/15,AMES POLICE DEPARTMENT,M,2:27 AM,0.105,0.105,,"BARNEY, JOHN E"
149606,10/17/15,AMES POLICE DEPARTMENT,M,2:21 AM,,,Sample Agreement Error,"BARNEY, JOHN E"
100203,10/16/15,ISU - POLICE DIVISION,M,3:50 AM,0.144,0.144,,"BOOR, KAITLYN J"
100199,10/11/15,STORY COUNTY SHERIFF'S OFFICE,F,1:31 AM,Refused,,,"SCHULTZ, KYLE D"
100199,10/11/15,STORY COUNTY SHERIFF'S OFFICE,M,12:00 AM,Refused,,,"DEMAREST, DUSTIN J"
100199,10/10/15,STORY COUNTY SHERIFF'S OFFICE,M,9:00 PM,0.094,0.093,,"BRANDES, CHRISTOPHER R"
100199,10/10/15,STORY COUNTY SHERIFF'S OFFICE,M,11:33 AM,0.094,0.093,,"BRANDES, CHRISTOPHER R"
100199,10/10/15,STORY COUNTY SHERIFF'S OFFICE,F,2:42 AM,0,0,,"SINK, BRETT R"
149606,10/9/15,AMES POLICE DEPARTMENT,M,6:52 PM,0.095,0.095,,"CLEWELL, SCOTT C"
100203,10/9/15,ISU - POLICE DIVISION,M,3:29 AM,0.124,0.125,,"MEENAGH, RYAN J"
100203,10/9/15,ISU - POLICE DIVISION,M,2:11 AM,0.107,0.107,,"BURROWS, CHRIS"
100203,10/7/15,ISU - POLICE DIVISION,F,3:02 AM,0.19,0.19,,"MEENAGH, RYAN J"
100203,10/4/15,ISU - POLICE DIVISION,M,2:16 AM,0.072,0.072,,"BOOR, KAITLYN J"
149606,10/4/15,AMES PD,M,1:15 AM,0.104,0.103,,"SHELTON, TOM"
149606,10/3/15,AMES PD,M,4:44 PM,0.139,0.139,,"VANDER ZWAAG, JOSH"
149606,10/3/15,AMES POLICE DEPARTMENT,M,2:11 AM,0.109,0.109,,"BARNEY, JOHN E"
149606,10/2/15,AMES POLICE DEPARTMENT,M,3:05 AM,0.166,0.165,,"BARNEY, JOHN E"
100199,9/29/15,STORY COUNTY SHERIFF'S OFFICE,M,11:31 PM,0.09,0.089,,"ROSEN, CHRISTINE E"
100199,9/29/15,STORY COUNTY SHERIFF'S OFFICE,M,11:24 PM,Incomplete,,,"ROSEN, CHRISTINE E"
149606,9/28/15,AMES POLICE DEPARTMENT,M,1:51 AM,0.124,0.124,,"PHANCHANTRAURAI, DILOK"
149606,9/28/15,AMES POLICE DEPARTMENT,F,12:57 AM,0.222,0.221,,"JOHNSEN, DON"
100199,9/27/15,STORY COUNTY SHERIFF'S OFFICE,M,3:45 AM,0,0,,"BOECKMAN, ANDREW J"
100199,9/27/15,STORY COUNTY SHERIFF'S OFFICE,M,2:28 AM,0.116,0.115,,"CIZMADIA, JOSH J"
100199,9/27/15,STORY COUNTY SHERIFF'S OFFICE,M,1:08 AM,0.146,0.146,,"SCHMITZ, JAMIE"
100199,9/26/15,STORY COUNTY SHERIFF'S OFFICE,M,10:48 PM,0.212,0.21,,"ALBAUGH, NATHAN S"
149606,9/26/15,AMES POLICE DEPARTMENT,M,10:09 PM,0.051,0.051,,"JUNIOR, VINCENT C"
100199,9/26/15,STORY COUNTY SHERIFF'S OFFICE,M,8:44 PM,0.266,0.265,,"HOCHBERGER, NICHOLAS J"
149606,9/26/15,AMES POLICE DEPARTMENT,M,4:50 AM,0.113,0.113,,"GEIL, DARREN A"
149606,9/26/15,AMES POLICE DEPARTMENT,M,4:39 AM,Incomplete,,,"GEIL, DARREN A"
149606,9/26/15,AMES POLICE DEPARTMENT,F,3:55 AM,0.068,0.067,,"HAUGE, RYAN D"
100203,9/26/15,ISU - POLICE DIVISION,M,2:56 AM,0.027,0.026,,"MEENAGH, RYAN J"
149606,9/25/15,AMES POLICE DEPARTMENT,M,11:47 PM,0.14,0.139,,"CRIPPEN, CHRISTINE M"
149606,9/24/15,AMES PD,M,1:09 PM,0,0,,"MARSHALL, BLAKE"
100199,9/24/15,STORY COUNTY SHERIFFS OFFICE,M,11:50 AM,0,0,,"ELLIS, LEANNA"
149606,9/24/15,AMES POLICE DEPARTMENT,M,5:44 AM,0.154,0.152,,"GEIL, DARREN A"
149606,9/24/15,AMES POLICE DEPARTMENT,M,5:37 AM,,,Blank Error,"GEIL, DARREN A"
149606,9/24/15,AMES POLICE DEPARTMENT,M,5:08 AM,Incomplete,,,"GEIL, DARREN A"
149606,9/24/15,AMES POLICE DEPARTMENT,M,3:15 AM,0.176,0.176,,"EATON, J"
149606,9/24/15,AMES POLICE DEPARTMENT,M,12:18 AM,0,0,,"HAUGE, RYAN D"
100199,9/23/15,STORY COUNTY SHERIFF'S OFFICE,F,9:31 PM,0.229,0.228,,"BARTOS, MATTHEW B"
100199,9/23/15,STORY COUNTY SHERIFF'S OFFICE,F,9:28 PM,,,Standard Out of Range,"BARTOS, MATTHEW B"
149606,9/22/15,AMES POLICE DEPARTMENT,M,7:50 PM,0.126,0.125,,"JUNIOR, VINCENT C"
100203,9/21/15,ISU - POLICE DIVISION,M,2:42 AM,0.256,0.255,,"MEENAGH, RYAN J"
100212,9/20/15,HUXLEY POLICE DEPARTMENT,M,4:37 AM,0.089,0.089,,"ALBAUGH, NATHAN S"
149606,9/20/15,AMES POLICE DEPARTMENT,M,3:41 AM,0.154,0.154,,"BRINKLEY, JEFF A"
149606,9/19/15,AMES PD,,5:38 AM,0,0,,"MARSHALL, BLAKE"
149606,9/19/15,AMES POLICE DEPARTMENT,M,1:18 AM,0.148,0.148,,"KOTHMANN, CULLEN A"
100203,9/18/15,ISU - POLICE DIVISION,M,3:30 AM,0.244,0.243,,"BELL, ALLISON M"
100203,9/18/15,ISU - POLICE DIVISION,M,12:36 AM,Interference,,Interference Detected,"JUNIOR, VINCENT C"
149606,9/18/15,AMES POLICE DEPARTMENT,M,12:20 AM,Interference,,Interference Detected,"JUNIOR, VINCENT C"
149606,9/18/15,AMES POLICE DEPARTMENT,M,12:14 AM,Interference,,Interference Detected,"JUNIOR, VINCENT C"
149606,9/17/15,AMES POLICE DEPARTMENT,M,1:56 AM,0.18,0.18,,"EATON, J"
100199,9/16/15,STORY COUNTY SHERIFF'S OFFICE,M,5:45 PM,0.247,0.245,,"MASSARO, MATTHEW J"
149606,9/16/15,AMES POLICE DEPARTMENT,M,1:21 PM,0,0,,"CLEWELL, SCOTT C"
149606,9/16/15,AMES POLICE DEPARTMENT,M,1:13 PM,0,0,,"MILLER, JAMIE J"
100199,9/13/15,STORY COUNTY SHERIFF'S OFFICE,M,4:28 AM,Refused,,,"SPRINGER, KELLI J"
100199,9/13/15,STORY COUNTY SHERIFF'S OFFICE,F,4:20 AM,Refused,,,"SCHULTZ, KYLE D"
149606,9/12/15,AMES PD,F,10:30 PM,0.136,0.135,,"MILLER, JAMIE"
149606,9/12/15,AMES POLICE DEPARTMENT,M,10:16 PM,0.161,0.161,,"CRIPPEN, CHRISTINE M"
100203,9/12/15,ISU - POLICE DIVISION,M,5:18 AM,0.05,0.049,,"BELL, ALLISON M"
100199,9/12/15,STORY COUNTY SHERIFF'S OFFICE,M,4:04 AM,0.177,0.176,,"SINK, BRETT R"
100203,9/12/15,ISU - POLICE DIVISION,F,3:04 AM,0.216,0.216,,"PETERSON, DAVID R"
149606,9/10/15,AMES POLICE DEPARTMENT,F,2:57 AM,0.142,0.141,,"EATON, J"
149606,9/10/15,AMES POLICE DEPARTMENT,F,12:50 AM,0.138,0.138,,"EATON, J"
149606,9/9/15,AMES POLICE DEPARTMENT,F,2:12 AM,0.111,0.111,,"MARSHALL, B"
149606,9/9/15,AMES PD,F,1:56 AM,0.119,0.118,,"MARSHALL, BLAKE"
149606,9/7/15,AMES POLICE DEPARTMENT,F,9:48 PM,Refused,,,"JUNIOR, VINCENT C"
100203,9/6/15,ISU PD,M,3:14 AM,0.251,0.25,,"BELL, ALLISON"
100203,9/6/15,ISU - POLICE DIVISION,M,2:17 AM,0.067,0.067,,"OETKER, PATRICK J"
100199,9/4/15,STORY COUNTY SHERIFF'S OFFICE,M,10:49 PM,0.137,0.136,,"HOCHBERGER, NICHOLAS J"
149606,9/4/15,AMES POLICE DEPARTMENT,F,12:16 AM,Refused,,,"KLARIC, ANDREJ"
100212,9/3/15,HUXLEY POLICE DEPARTMENT,,10:00 AM,0,0,,"BLESKACEK, JIM"
100199,9/3/15,STORY COUNTY SHERIFF'S OFFICE,,7:43 AM,0,0,,"BLESKACEK, JIM"
100203,8/26/15,ISU - POLICE DIVISION,F,2:54 AM,0.157,0.156,,"MEENAGH, RYAN J"
100199,8/23/15,STORY COUNTY SHERIFF'S OFFICE,M,8:32 AM,0.136,0.135,,"SCHMITZ, JAMIE"
149606,8/23/15,AMES POLICE DEPARTMENT,M,4:21 AM,0.079,0.079,,"PHANCHANTRAURAI, DILOK"
149606,8/23/15,AMES POLICE DEPARTMENT,M,4:13 AM,Incomplete,,,"PHANCHANTRAURAI, DILOK"
100203,8/23/15,ARMORY BUILDING,M,3:43 AM,0.156,0.156,,"DEUTMEYER, ZACHARY"
100203,8/23/15,ISU - POLICE DIVISION,M,3:06 AM,0.072,0.072,,"BELL, ALLISON M"
100203,8/23/15,ISU - POLICE DIVISION,M,2:14 AM,0.129,0.128,,"MEENAGH, RYAN J"
100203,8/23/15,ISU - POLICE DIVISION,F,12:28 AM,0.046,0.045,,"MEENAGH, RYAN J"
100199,8/23/15,STORY COUNTY SHERIFF'S OFFICE,M,12:26 AM,0.21,0.21,,"HOCHBERGER, NICHOLAS J"
100203,8/22/15,ISU - POLICE DIVISION,M,2:44 AM,0.075,0.076,,"DEUTMEYER, ZACHARY M"
100199,8/22/15,STORY COUNTY SHERIFF'S OFFICE,M,2:20 AM,Refused,,,"NAVRATIL, JOEL D"
149606,8/22/15,AMES PD,M,12:35 AM,0,0,,"JUNIOR, VINCENT"
100199,8/21/15,STORY COUNTY SHERIFF'S OFFICE,M,6:41 PM,0,0,,"BOWMAN, H L"
149606,8/21/15,AMES PD,F,4:32 PM,0,0,,"JUNIOR, VINCENT"
149606,8/21/15,AMES PD,M,12:13 AM,0,0,,"GEIL, DARREN"
100203,8/20/15,ISU - POLICE DIVISION,M,1:59 AM,0.167,0.167,,"MEENAGH, RYAN J"
100203,8/17/15,ISU - POLICE DIVISION,M,3:02 AM,0,0,,"GREENE, NATASHA D"
100203,8/16/15,ISU - POLICE DIVISION,M,2:49 AM,0.088,0.087,,"BURROWS, CHRIS"
149606,8/16/15,AMES PD,M,2:39 AM,0.184,0.183,,"GEIL, DARREN"
149606,8/16/15,AMES PD,F,1:52 AM,0.138,0.138,,"HOCHBERGER, ASHLEY"
149606,8/16/15,AMES PD,M,1:05 AM,0.172,0.172,,"EATON, JASON"
149606,8/16/15,AMES POLICE DEPARTMENT,M,12:20 AM,0,0,,"HAUGE, RYAN D"
100199,8/15/15,STORY COUNTY SHERIFF'S OFFICE,M,11:36 PM,0.255,0.253,,"SWIGART, C"
100199,8/15/15,STORY COUNTY SHERIFF'S OFFICE,F,9:24 AM,0.136,0.135,,"HENDERSON, ANDREW P"
100199,8/15/15,STORY COUNTY SHERIFF'S OFFICE,F,3:10 AM,0.182,0.181,,"SCHMITZ, JAMIE"
100203,8/15/15,ISU - POLICE DIVISION,M,2:36 AM,0.08,0.079,,"HICKS, DOUG E"
100212,8/15/15,HUXLEY POLICE DEPARTMENT,M,12:44 AM,0.142,0.14,,"ALBAUGH, NATHAN S"
149606,8/14/15,AMES POLICE DEPARTMENT,F,11:50 PM,0.105,0.104,,"GEIL, DARREN A"
100203,8/14/15,ISUPD,M,2:46 AM,0.183,0.182,,"VARNER, KEITH"
149606,8/14/15,AMES POLICE DEPARTMENT,F,1:14 AM,0.138,0.138,,"BRINKLEY, JEFF A"
149606,8/13/15,AMES PD,M,10:05 PM,0.137,0.136,,"ARKOVICH, MIKE"
100203,8/13/15,ISU - POLICE DIVISION,M,12:58 AM,0.234,0.233,,"OETKER, PATRICK J"
100212,8/9/15,HUXLEY POLICE DEPARTMENT,M,3:05 AM,0.147,0.146,,"ALBAUGH, NATHAN S"
100199,8/8/15,STORY COUNTY JAIL - # FADED,M,11:18 PM,0.169,0.169,,"PAPIN, M"
149606,8/6/15,AMES PD,M,9:58 PM,0.175,0.174,,"MCPHERSON, BROOK"
100199,8/5/15,STORY COUNTY SHERIFF'S OFFICE,M,10:26 PM,0.155,0.154,,"HOCHBERGER, NICHOLAS J"
100203,8/2/15,ISUPD,F,3:28 AM,0.136,0.135,,"VARNER, KEITH"
100203,8/2/15,ISUPD,F,1:15 AM,0.154,0.153,,"VARNER, KEITH"
100199,8/2/15,STORY COUNTY SHERIFF'S OFFICE,M,12:23 AM,0,0,,"BRANDES, CHRISTOPHER R"
100212,8/1/15,HUXLEY POLICE DEPARTMENT,M,10:03 PM,Refused,,,"COWDEN, MEAGAN M"
149606,8/1/15,AMES PD,M,5:24 AM,0,0,,"HAUGE, RYAN"
100212,8/1/15,HUXLEY POLICE DEPARTMENT,M,4:08 AM,0.137,0.137,,"ALBAUGH, NATHAN S"
100199,8/1/15,STORY COUNTY SHERIFF'S OFFICE,M,1:00 AM,0.103,0.102,,"SINK, BRETT R"
100199,8/1/15,STORY COUNTY SHERIFF'S OFFICE,F,12:22 AM,Refused,,,"BRANDES, CHRISTOPHER R"
100203,7/30/15,ISUPD,F,3:06 AM,0.185,0.185,,"VARNER, KEITH"
149606,7/29/15,0,M,12:37 AM,0,0,,"HAUGE, RYAN"
100199,7/26/15,STORY COUNTY SHERIFF'S OFFICE,M,5:48 PM,0.205,0.204,,"HOCHBERGER, NICHOLAS J"
100199,7/26/15,STORY COUNTY SHERIFF'S OFFICE,M,5:09 AM,0.145,0.145,,"BEAN, SETH A"
100199,7/25/15,STORY COUNTY SHERIFF'S OFFICE,M,11:12 PM,0.171,0.17,,"UNDERWOOD, TYSON N"
100199,7/25/15,STORY COUNTY SHERIFF'S OFFICE,M,11:06 PM,,,Blank Error,"UNDERWOOD, TYSON N"
100212,7/25/15,HUXLEY PD,M,10:09 PM,0.103,0.102,,"MARCHESANO, JOSEPH M"
149606,7/25/15,AMES PD,F,5:54 PM,0.182,0.182,,"JUNIOR, VINCENT"
100199,7/25/15,STORY COUNTY SHERIFF'S OFFICE,M,1:20 PM,Refused,,,"CIZMADIA, JOSH J"
100203,7/25/15,ISUPD,M,3:14 AM,0.131,0.13,,"VARNER, KEITH"
149606,7/25/15,AMES POLICE DEPARTMENT,M,2:34 AM,0.091,0.092,,"PHANCHANTRAURAI, DILOK"
100203,7/24/15,ISUPD,M,1:34 AM,0.043,0.043,,"VARNER, KEITH"
149606,7/21/15,AMES POLICE DEPARTMENT,M,2:22 AM,0.133,0.132,,"OBRYAN, PATRICK L"
149606,7/19/15,AMES PD,M,3:48 AM,0.132,0.132,,"GEIL, DARREN"
100203,7/16/15,ISUPD,M,2:06 AM,0.101,0.1,,"HICKS, DOUG"
149606,7/15/15,AMES PD,M,3:56 AM,0.109,0.109,,"PHANCHANTRAURAI, DILOK"
149606,7/15/15,AMES PD,M,3:50 AM,Incomplete,,,"PHANCHANTRAURAI, DILOK"
100199,7/12/15,STORY COUNTY SHERIFF'S OFFICE,F,4:04 AM,0.118,0.116,,"SCHMITZ, JAMIE R"
100203,7/12/15,ISU - POLICE DIVISION,M,4:03 AM,0.124,0.123,,"HICKS, DOUG E"
100199,7/12/15,STORY COUNTY SHERIFF'S OFFICE,F,3:57 AM,,,Blank Error,"SCHMITZ, JAMIE R"
100203,7/12/15,ISU - POLICE DIVISION,M,3:30 AM,0.129,0.129,,"HICKS, DOUG E"
100199,7/12/15,STORY COUNTY SHERIFF'S OFFICE,M,3:09 AM,0.159,0.159,,"SPRINGER, KELLI J"
100199,7/12/15,STORY COUNTY SHERIFF'S OFFICE,F,1:44 AM,0.177,0.176,,"SPRINGER, KELLI J"
100199,7/11/15,STORY COUNTY SHERIFF'S OFFICE,F,8:50 AM,0.185,0.184,,"SNYDER, MATTHEW C"
100203,7/11/15,ISU - POLICE DIVISION,F,3:50 AM,0.104,0.103,,"HICKS, DOUG E"
100199,7/11/15,STORY COUNTY SHERIFF'S OFFICE,M,1:59 AM,0.143,0.142,,"SPRINGER, KELLI J"
100199,7/11/15,STORY COUNTY SHERIFF'S OFFICE,M,1:57 AM,,,Standard Out of Range,"SPRINGER, KELLI J"
149606,7/10/15,AMES PD,M,9:54 PM,0.143,0.143,,"ARKOVICH, MIKE"
100199,7/10/15,STORY COUNTY SHERIFF'S OFFICE,M,3:07 AM,0.192,0.191,,"SPORLEDER, MATT L"
100203,7/10/15,ISU - POLICE DIVISION,M,1:35 AM,0,0,,"MEENAGH, RYAN J"
100199,7/9/15,STORY COUNTY SHERIFF'S OFFICE,F,5:10 AM,0.148,0.147,,"BOECKMAN, ANDREW J"
100203,7/9/15,ISU - POLICE DIVISION,M,1:49 AM,0,0,,"VARNER, KEITH D"
100199,7/9/15,STORY COUNTY SHERIFF'S OFFICE,M,1:46 AM,0.175,0.175,,"BOECKMAN, ANDREW J"
